video,label,frame_idx,time_sec,sharp_var,high_ratio,edge_glitch,block_energy,chroma_mismatch
Download (3).mp4,0,93,3.1,133.70147705078125,0.0172819122672081,1.501779556274414,8.225806474685669,1.119920546684454
Download (3).mp4,0,96,3.2,137.58163452148438,0.01923939399421215,1.4371213912963867,8.311743974685669,1.120692668992155
Download (3).mp4,0,99,3.3,174.29705810546875,0.03507646918296814,1.1888072490692139,10.337197303771973,1.113762782223647
Download (3).mp4,0,102,3.4,166.21531677246094,0.03606020659208298,1.206897497177124,10.156123638153076,1.1113801766148677
Download (3).mp4,0,105,3.5,159.1802978515625,0.03644823655486107,1.2550663948059082,10.236012935638428,1.1073718353116024
Download (3).mp4,0,108,3.6,125.57990264892578,0.02919081225991249,1.2008851766586304,9.845387935638428,1.1247858557608272
Download (3).mp4,0,111,3.7,139.63565063476562,0.027375642210245132,1.0298173427581787,9.502646446228027,1.1326695385942531
Download (3).mp4,0,114,3.8,152.583740234375,0.025489645078778267,1.052827000617981,10.065271854400635,1.123360097551535
Download (3).mp4,0,117,3.9,153.35995483398438,0.020004404708743095,0.9926716685295105,9.826487064361572,1.1347173212659898
Download (3).mp4,0,120,4.0,151.208740234375,0.019588829949498177,0.997128963470459,10.111391067504883,1.148464488550679
Download (3).mp4,0,123,4.1,152.11279296875,0.01903527043759823,1.0434174537658691,10.192540168762207,1.138387310326113
Download (3).mp4,0,126,4.2,114.24544525146484,0.019179513677954674,1.5806679725646973,8.352948427200317,1.1553747691157743
Download (3).mp4,0,129,4.3,110.96183776855469,0.019633973017334938,1.611217737197876,8.365171194076538,1.0787071761946248
Download (3).mp4,0,132,4.4,108.96179962158203,0.01771942339837551,1.6159507036209106,8.007938623428345,1.1693847549889385
Download (3).mp4,0,135,4.5,103.07687377929688,0.0148063525557518,1.6033835411071777,7.94921875,1.147647229378633
Download (3).mp4,0,138,4.6,106.53118896484375,0.014246253296732903,1.5908044576644897,7.692036390304565,1.1538052246333828
Download (3).mp4,0,141,4.7,116.40697479248047,0.015482512302696705,1.4988267421722412,7.997353792190552,1.067492797090393
Download (3).mp4,0,144,4.8,119.78548431396484,0.01576712355017662,1.6498301029205322,7.894153356552124,1.171506987394938
Download (3).mp4,0,147,4.9,119.6916732788086,0.016522837802767754,1.6405664682388306,8.065272331237793,1.1493143527209075
Download (3).mp4,0,150,5.0,116.31065368652344,0.016327224671840668,1.569769024848938,7.916330575942993,1.1643986492855816
Download (3).mp4,0,153,5.1,138.0003204345703,0.015361132100224495,1.6085798740386963,8.590473651885986,1.099265841579951
Download (3).mp4,0,156,5.2,135.98316955566406,0.015754148364067078,1.539846658706665,8.708039283752441,1.1052015158236426
Download (3).mp4,0,159,5.3,136.15103149414062,0.01476744282990694,1.47650146484375,8.851814270019531,1.0823626603167662
Download (3).mp4,0,162,5.4,121.55999755859375,0.014033734798431396,1.4897911548614502,8.603452682495117,1.0786542544827389
Download (3).mp4,0,165,5.5,16.747299194335938,0.002619613893330097,0.573639988899231,8.385710716247559,1.0944579573051696
Download (3).mp4,0,168,5.6,109.03346252441406,0.011335868388414383,1.5870652198791504,7.916708469390869,1.07486168383991
Download (2).mp4,0,0,0.0,118.04632568359375,0.014475015923380852,1.6806657314300537,8.22265625,1.0425656107043577
Download (2).mp4,0,3,0.1,110.84980773925781,0.013416274450719357,1.5583261251449585,8.14717721939087,1.0321887896907642
Download (2).mp4,0,6,0.2,130.9879150390625,0.014133891090750694,1.5443363189697266,9.010080814361572,1.0314155135676986
Download (2).mp4,0,9,0.3,133.18878173828125,0.014321046881377697,1.406714677810669,8.833921432495117,1.0324979503390754
Download (2).mp4,0,12,0.4,148.5546875,0.015506519936025143,1.442367672920227,8.994707584381104,1.0524217069280548
Download (2).mp4,0,15,0.5,125.35670471191406,0.01503461878746748,1.59690523147583,8.812878131866455,1.0563582254623027
Download (2).mp4,0,18,0.6,110.24224090576172,0.015571750700473785,1.6580471992492676,8.165196418762207,1.0476010976224006
Download (2).mp4,0,21,0.7,115.99400329589844,0.015891069546341896,1.627996802330017,8.523059368133545,1.0388696402247575
Download (2).mp4,0,24,0.8,125.19090270996094,0.016059059649705887,1.6933602094650269,8.634450912475586,1.065667259764719
Download (2).mp4,0,27,0.9,102.43565368652344,0.01497452612966299,1.6359930038452148,8.48072075843811,1.0409496618760243
Download (2).mp4,0,30,1.0,75.89317321777344,0.013894069008529186,1.330308198928833,8.056955814361572,1.039569881270058
Download (2).mp4,0,33,1.1,123.50550842285156,0.012920147739350796,1.5109236240386963,9.436617851257324,1.0532280348899314
Download (2).mp4,0,36,1.2,430.68548583984375,0.05284130573272705,1.6935131549835205,16.151587963104248,1.094979816594155
Download (2).mp4,0,39,1.3,451.02325439453125,0.05256783962249756,1.7573972940444946,16.341859340667725,1.0891111104946645
Download (2).mp4,0,42,1.4,464.56689453125,0.05192681401968002,1.7437543869018555,16.420741081237793,1.0904780230766526
Download (2).mp4,0,45,1.5,469.4834289550781,0.0510794073343277,1.7628450393676758,16.40675401687622,1.0604876946250914
Download (2).mp4,0,48,1.6,123.31109619140625,0.014063199050724506,1.6770660877227783,9.021043300628662,1.0670972271604389
Download (2).mp4,0,51,1.7,120.8985595703125,0.014466474764049053,1.6298950910568237,9.30909776687622,1.0638333998846685
Download (2).mp4,0,54,1.8,105.62116241455078,0.013378205709159374,1.5632542371749878,8.835811614990234,1.040854237002201
Download (2).mp4,0,57,1.9,113.77444458007812,0.014497942291200161,1.5389301776885986,9.719632148742676,1.0551102478856784
Download (2).mp4,0,60,2.0,111.87985229492188,0.015218186192214489,1.5669331550598145,9.306703567504883,1.06180607620292
Download (2).mp4,0,63,2.1,94.86517333984375,0.014377811923623085,1.6837528944015503,8.758442401885986,1.0392226310303325
Download (2).mp4,0,66,2.2,93.443603515625,0.014518163166940212,1.5905060768127441,8.904737949371338,1.050147541999785
Download (2).mp4,0,69,2.3,86.52755737304688,0.013818558305501938,1.6642996072769165,8.500629901885986,1.0487270416904944
Download (2).mp4,0,72,2.4,85.52354431152344,0.014990774914622307,1.5373109579086304,8.451487064361572,1.0690585266927592
Download (2).mp4,0,75,2.5,89.08946990966797,0.014531678520143032,1.5903451442718506,8.71723747253418,1.054051818903441
Download (2).mp4,0,78,2.6,85.5322265625,0.014543239027261734,1.6782238483428955,8.517010688781738,1.0466179858304716
Download (2).mp4,0,81,2.7,83.64998626708984,0.0141551923006773,1.64131760597229,8.415826797485352,1.0548099200420533
Download (2).mp4,0,84,2.8,95.30598449707031,0.014347379095852375,1.5031185150146484,9.048009395599365,1.073898043844221
Download (2).mp4,0,87,2.9,89.1004409790039,0.013243036344647408,1.5918364524841309,8.996849536895752,1.0337540378773054
Download (2).mp4,0,90,3.0,85.06382751464844,0.012890112586319447,1.4481431245803833,8.95677900314331,1.0381020653414215
Download (2).mp4,0,93,3.1,81.93872833251953,0.01245205756276846,1.5833796262741089,8.738029479980469,1.030898489750096
Download (2).mp4,0,96,3.2,107.66947937011719,0.013037239201366901,1.4775172472000122,9.089213848114014,1.0518747888517572
Download (2).mp4,0,99,3.3,96.48904418945312,0.0136702386662364,1.4074949026107788,9.146799087524414,1.0521921519401283
Download (2).mp4,0,102,3.4,99.88471221923828,0.013670006766915321,1.5471205711364746,9.303301334381104,1.0573568290988802
Download (2).mp4,0,105,3.5,106.19097900390625,0.013281894847750664,1.72922682762146,8.816783905029297,1.055452169762636
Download (2).mp4,0,108,3.6,112.39363098144531,0.014877943322062492,1.6923823356628418,8.530619621276855,1.0474076404691737
Download (2).mp4,0,111,3.7,118.84011840820312,0.014828208833932877,1.5825668573379517,8.860887050628662,1.0395914060632343
Download (2).mp4,0,114,3.8,116.7575912475586,0.014380390755832195,1.538387656211853,9.306073665618896,1.0482578050999733
Download (2).mp4,0,117,3.9,115.41419219970703,0.01498930063098669,1.6159894466400146,9.13356876373291,1.0586233977834751
Download (2).mp4,0,120,4.0,125.81394958496094,0.015247812494635582,1.5558284521102905,9.089213371276855,1.0565999219932782
Download (2).mp4,0,123,4.1,132.69189453125,0.013262677006423473,1.5289262533187866,9.236264705657959,1.0398806901161213
Download (2).mp4,0,126,4.2,134.59652709960938,0.01358612161129713,1.643911361694336,9.20753526687622,1.0506437129456816
Download (2).mp4,0,129,4.3,140.06265258789062,0.013560558669269085,1.601012110710144,9.48702096939087,1.0499771920972807
Download (2).mp4,0,132,4.4,509.2679748535156,0.055195990949869156,1.3201847076416016,17.200604915618896,1.1330109411437386
Download (2).mp4,0,135,4.5,512.1099243164062,0.056114424020051956,1.241824984550476,16.978578567504883,1.094354271380046
Download (2).mp4,0,138,4.6,497.8208923339844,0.05828016251325607,1.1889982223510742,16.558216094970703,1.0915042863436342
Download (2).mp4,0,141,4.7,492.84759521484375,0.056667640805244446,1.1774624586105347,16.700856685638428,1.1487756998498488
Download (2).mp4,0,144,4.8,498.17694091796875,0.057601820677518845,1.2777338027954102,16.740171909332275,1.1549103873219786
Download (2).mp4,0,147,4.9,486.85028076171875,0.057643115520477295,1.2098313570022583,16.56779193878174,1.1536697164710348
Download (2).mp4,0,150,5.0,89.40805053710938,0.012609480880200863,1.6323659420013428,7.436491966247559,1.0539943287529643
Download (2).mp4,0,153,5.1,63.0474739074707,0.013690908439457417,1.5272717475891113,6.444556474685669,1.0443594620965888
Download (2).mp4,0,156,5.2,77.52188110351562,0.013973102904856205,1.5992381572723389,6.7127015590667725,1.032951261172753
Download (2).mp4,0,159,5.3,97.5681381225586,0.013534854166209698,1.6386305093765259,7.897807598114014,1.0556668097743778
Download (2).mp4,0,162,5.4,97.13661193847656,0.013473941013216972,1.5403170585632324,7.3228325843811035,1.0466027790097443
Download (2).mp4,0,165,5.5,98.5714111328125,0.013289828784763813,1.5823695659637451,7.814894199371338,1.0416346913571772
Download (2).mp4,0,168,5.6,99.98634338378906,0.00896286591887474,1.437491774559021,8.122479915618896,1.0426388476381394
Download (2).mp4,0,171,5.7,76.78248596191406,0.008374487049877644,1.1703245639801025,8.443296432495117,1.0240558224607066
Download (2).mp4,0,174,5.8,526.3597412109375,0.05437759310007095,1.3034627437591553,17.988155364990234,1.1327507073702445
Download (2).mp4,0,177,5.9,529.00341796875,0.05535351485013962,1.2519447803497314,18.175907611846924,1.0928671050556324
Download (2).mp4,0,180,6.0,76.43396759033203,0.009370538406074047,1.5176522731781006,8.01978349685669,1.0462132791112297
Download (2).mp4,0,183,6.1,91.17140197753906,0.010599219240248203,1.6646463871002197,8.341608047485352,1.0509944264061446
Download (2).mp4,0,186,6.2,94.98426818847656,0.010606934316456318,1.7052452564239502,8.088961601257324,1.0653257316008384
Download (2).mp4,0,189,6.3,82.68020629882812,0.01274157129228115,1.5714073181152344,7.749873876571655,1.0718884663423367
Download (2).mp4,0,192,6.4,99.49959564208984,0.01238284818828106,1.7719764709472656,8.22164797782898,1.062120105499066
Download (2).mp4,0,195,6.5,102.30162048339844,0.013116289861500263,1.8168394565582275,7.977570533752441,1.0701904221771428
Download (2).mp4,0,198,6.6,106.45382690429688,0.014890627935528755,1.6587603092193604,8.176663160324097,1.052527405237495
Download (2).mp4,0,201,6.7,100.94699096679688,0.015213374979794025,1.7158135175704956,8.290826559066772,1.0572144729102664
Download (2).mp4,0,204,6.8,103.62369537353516,0.01163407415151596,1.5413403511047363,7.909526348114014,1.0468158502579057
Download (2).mp4,0,207,6.9,86.13406372070312,0.012765572406351566,1.3808157444000244,7.653603792190552,1.0466028572555244
Download (2).mp4,0,210,7.0,105.43344116210938,0.014794427901506424,1.513781189918518,8.02709174156189,1.047666645570864
Download (2).mp4,0,213,7.1,105.56366729736328,0.016261251643300056,1.555567979812622,8.231098651885986,1.028410185509213
Download (2).mp4,0,216,7.2,113.68074035644531,0.0178968645632267,1.5268760919570923,8.260962963104248,1.0414748779580776
Download (2).mp4,0,219,7.3,116.17845153808594,0.01747329719364643,1.558403491973877,8.488407135009766,1.0437489580781028
Download (2).mp4,0,222,7.4,128.6521453857422,0.017387522384524345,1.6746370792388916,8.63230848312378,1.0420912962630255
Download (2).mp4,0,225,7.5,132.65045166015625,0.01614382490515709,1.5140116214752197,9.136466979980469,1.0516600327640093
Download (2).mp4,0,228,7.6,135.54934692382812,0.016972679644823074,1.507920503616333,9.064768314361572,1.0463484608224005
Download (2).mp4,0,231,7.7,139.06353759765625,0.01733817718923092,1.6790233850479126,8.907636165618896,1.0535820761424182
Download (2).mp4,0,234,7.8,122.49546813964844,0.016416780650615692,1.5427895784378052,8.423513412475586,1.0493036296634135
Download (2).mp4,0,237,7.9,121.11604309082031,0.014245999045670033,1.6314088106155396,8.55859375,1.0338730555997373
Download (2).mp4,0,240,8.0,115.80410766601562,0.01529827993363142,1.7107198238372803,8.836063385009766,1.0550635377444681
Download (2).mp4,0,243,8.1,90.73976135253906,0.014183522202074528,1.6464735269546509,8.477696418762207,1.036645179692361
Download (2).mp4,0,246,8.2,97.80679321289062,0.015189897269010544,1.716766595840454,8.495967864990234,1.0323328795695887
Download (2).mp4,0,249,8.3,98.61580657958984,0.015109624713659286,1.6033188104629517,8.771547317504883,1.0431880153519106
Download (2).mp4,0,252,8.4,91.02281951904297,0.015062649734318256,1.5076797008514404,8.481099128723145,1.0467181314059415
Download (2).mp4,0,255,8.5,104.91957092285156,0.01468566246330738,1.5923757553100586,9.210811614990234,1.0509645663468783
Download (2).mp4,0,258,8.6,111.60919189453125,0.015086733736097813,1.5743408203125,9.281879901885986,1.056823179718262
Download (2).mp4,0,261,8.7,119.8001480102539,0.013941018842160702,1.5382596254348755,9.642011165618896,1.0513770890842538
Download (2).mp4,0,264,8.8,109.43641662597656,0.01522191520780325,1.4555349349975586,9.212827682495117,1.0600943850152582
Download (2).mp4,0,267,8.9,110.89386749267578,0.013779981061816216,1.5682681798934937,9.047000885009766,1.0581967360986506
Download (2).mp4,0,270,9.0,121.90592956542969,0.014104986563324928,1.4010740518569946,9.839466094970703,1.042677229266203
Download (2).mp4,0,273,9.1,116.84013366699219,0.01445373147726059,1.4154627323150635,9.69216251373291,1.060485730882305
Download (2).mp4,0,276,9.2,116.28750610351562,0.013497340492904186,1.5824416875839233,9.133820533752441,1.0878249931033381
Download (2).mp4,0,279,9.3,110.26921081542969,0.013046437874436378,1.650893211364746,9.012853145599365,1.090883434321858
Download (2).mp4,0,282,9.4,115.20516204833984,0.013417541049420834,1.5215247869491577,9.525327682495117,1.0579524553989457
Download (2).mp4,0,285,9.5,99.75320434570312,0.013273834250867367,1.648119330406189,9.310735702514648,1.0552349092710491
Download (2).mp4,0,288,9.6,96.68987274169922,0.01360408402979374,1.5363876819610596,9.294606685638428,1.0452389504660702
Download (2).mp4,0,291,9.7,101.16831970214844,0.0135904336348176,1.5888872146606445,9.095766067504883,1.0513935622873594
Download (2).mp4,0,294,9.8,109.39335632324219,0.014403138309717178,1.5107526779174805,9.51512098312378,1.04655275543729
Download (2).mp4,0,297,9.9,96.45210266113281,0.013777478598058224,1.6192752122879028,9.227192401885986,1.0437978708621072
Download (2).mp4,0,300,10.0,101.43882751464844,0.014052794314920902,1.5806516408920288,9.40158748626709,1.0607390830082588
Download (2).mp4,0,303,10.1,109.44837188720703,0.013768825680017471,1.6381711959838867,9.529485702514648,1.055927414567404
Download (2).mp4,0,306,10.2,103.27511596679688,0.013154339976608753,1.5449308156967163,9.340851783752441,1.0622649456858337
Download (2).mp4,0,309,10.3,393.11065673828125,0.051642775535583496,1.8724353313446045,15.599420547485352,1.1420875993644704
Download (2).mp4,0,312,10.4,413.180908203125,0.051602333784103394,1.2756991386413574,17.45778751373291,1.1358478665898333
Download (2).mp4,0,315,10.5,28.241621017456055,0.006711892317980528,1.275195837020874,6.3330395221710205,1.0693211989689644
Download (2).mp4,0,318,10.6,474.86279296875,0.04789668694138527,1.1745445728302002,18.06665849685669,1.0885724920974285
Download (2).mp4,0,321,10.7,478.7745666503906,0.047385282814502716,1.1670418977737427,17.88356876373291,1.0844082918523414
Download (2).mp4,0,324,10.8,466.9041748046875,0.046564679592847824,1.097132682800293,17.885584831237793,1.1092523415751363
Download (2).mp4,0,327,10.9,465.85552978515625,0.046307045966386795,1.1135873794555664,17.77784776687622,1.1088832873415226
Download (2).mp4,0,330,11.0,67.50588989257812,0.006892747711390257,1.6462925672531128,8.03465223312378,1.0505458494847935
Download (2).mp4,0,333,11.1,466.11224365234375,0.046732835471630096,1.0650546550750732,17.775075435638428,1.1223998958268555
Download (2).mp4,0,336,11.2,460.4493103027344,0.04464349150657654,1.0473830699920654,17.82862901687622,1.0990437415917962
Download (2).mp4,0,339,11.3,466.2781677246094,0.04576532915234566,1.1084752082824707,17.956653594970703,1.0523576519555895
Download (2).mp4,0,342,11.4,521.2587890625,0.052051521837711334,1.023444414138794,18.830015182495117,1.078316513541533
Download (2).mp4,0,345,11.5,521.5748291015625,0.05010175704956055,1.0249227285385132,18.751386642456055,1.1152218580197435
Download (2).mp4,0,348,11.6,525.8671875,0.04940890520811081,1.0314933061599731,18.854333877563477,1.116252665087059
Download (2).mp4,0,351,11.7,536.047119140625,0.047739461064338684,1.0244234800338745,19.37185001373291,1.1074294700777614
Download (2).mp4,0,354,11.8,533.9357299804688,0.048317037522792816,1.009467363357544,19.50151252746582,1.1289800591712909
Download (2).mp4,0,357,11.9,525.1741943359375,0.04866297170519829,1.001218557357788,19.046371459960938,1.1297301051410165
Download (2).mp4,0,360,12.0,524.4790649414062,0.04840307682752609,1.0309228897094727,18.959047317504883,1.1308846106421921
Download (2).mp4,0,363,12.1,524.5271606445312,0.04803941771388054,1.0529789924621582,18.825857162475586,1.1074225453116946
Download (2).mp4,0,366,12.2,520.2864990234375,0.048342373222112656,1.050872802734375,18.462072372436523,1.131434112242104
Download (2).mp4,0,369,12.3,434.50494384765625,0.03470762073993683,1.0282219648361206,17.64427947998047,1.1207848398006526
Download (2).mp4,0,372,12.4,431.27740478515625,0.03363288938999176,0.9497092366218567,18.060232162475586,1.1348731802738221
Download (2).mp4,0,375,12.5,105.43869018554688,0.012284153141081333,1.4344761371612549,9.065776348114014,1.0461908232722363
Download (2).mp4,0,378,12.6,35.710594177246094,0.004403018392622471,1.340501308441162,5.682585716247559,1.065958104511099
Download (2).mp4,0,381,12.7,28.70285987854004,0.004060991108417511,1.3186172246932983,5.622227668762207,1.061958760641451
Download (2).mp4,0,384,12.8,99.8953857421875,0.012702751904726028,1.496095895767212,9.138356685638428,1.0448139280062114
Download (2).mp4,0,387,12.9,106.81887817382812,0.013745849020779133,1.4585027694702148,9.619455337524414,1.0613501594354173
Download (2).mp4,0,390,13.0,106.85677337646484,0.013596762903034687,1.5440298318862915,9.711315631866455,1.0547209119777328
Download (2).mp4,0,393,13.1,102.52880859375,0.013276256620883942,1.4506045579910278,9.517011165618896,1.052453172995771
Download (2).mp4,0,396,13.2,104.33875274658203,0.014031961560249329,1.5401207208633423,9.425403118133545,1.0443557714847729
Download (2).mp4,0,399,13.3,114.64492797851562,0.014709432609379292,1.532421350479126,9.94896650314331,1.0606637076229843
Download (2).mp4,0,402,13.4,101.83001708984375,0.014265731908380985,1.3760020732879639,9.579258918762207,1.0554241378248117
Download (2).mp4,0,405,13.5,107.04946899414062,0.015153915621340275,1.4025332927703857,9.844631671905518,1.0845719369803768
Download (2).mp4,0,408,13.6,103.72291564941406,0.014037788845598698,1.4581457376480103,9.692036151885986,1.058971540686013
Download (2).mp4,0,411,13.7,123.0599365234375,0.014326629228889942,1.5230332612991333,9.758946418762207,1.0668150843709678
Download (2).mp4,0,414,13.8,128.20993041992188,0.01434548944234848,1.6229560375213623,10.459929466247559,1.077048431787969
Download (2).mp4,0,417,13.9,115.2800521850586,0.014600712805986404,1.494694471359253,9.756552696228027,1.0600738821850122
Download (2).mp4,0,420,14.0,123.239990234375,0.014722821302711964,1.5277737379074097,9.809223651885986,1.0744266005128227
Download (2).mp4,0,423,14.1,121.2811279296875,0.014894494786858559,1.6007592678070068,9.931325435638428,1.0761828283578132
Download (2).mp4,0,426,14.2,116.94306945800781,0.014397123828530312,1.490090250968933,10.066154479980469,1.064891019752936
Download (2).mp4,0,429,14.3,118.35545349121094,0.014586059376597404,1.4765715599060059,9.921749114990234,1.0605940562477587
Download (2).mp4,0,432,14.4,113.17217254638672,0.014204543083906174,1.5387628078460693,9.940776348114014,1.0548535023285948
Download (2).mp4,0,435,14.5,116.68206787109375,0.014525197446346283,1.412312388420105,9.95047903060913,1.0697610542026514
Download (2).mp4,0,438,14.6,110.21310424804688,0.01418056059628725,1.4079482555389404,9.964465618133545,1.0547550829356007
Download (2).mp4,0,441,14.7,115.29449462890625,0.013748195953667164,1.4964163303375244,9.926411628723145,1.0583821459723626
Download (2).mp4,0,444,14.8,118.14811706542969,0.015048197470605373,1.4497860670089722,10.02293348312378,1.0598089846838832
Download (2).mp4,0,447,14.9,125.1611328125,0.01505066268146038,1.4494199752807617,10.228452682495117,1.0686741450970656
Download (2).mp4,0,450,15.0,116.21133422851562,0.014273155480623245,1.5375839471817017,9.956905364990234,1.064009525293425
Download (2).mp4,0,453,15.1,112.01243591308594,0.014269529841840267,1.4909385442733765,9.607107162475586,1.0781822775724232
Download (2).mp4,0,456,15.2,112.63577270507812,0.015127329155802727,1.5124781131744385,9.771673202514648,1.0919523602064758
Download (2).mp4,0,459,15.3,110.51951599121094,0.014623589813709259,1.485691785812378,9.413054466247559,1.0707669839982605
Download (2).mp4,0,462,15.4,87.83203125,0.01425990927964449,1.4642266035079956,9.208795547485352,1.065889436782593
Download (2).mp4,0,465,15.5,67.39751434326172,0.01410144567489624,1.515639066696167,8.226310729980469,1.0912757999404101
Download (2).mp4,0,468,15.6,81.72760009765625,0.01375665981322527,1.4636969566345215,8.73954153060913,1.0863515959242545
Download (2).mp4,0,471,15.7,95.63859558105469,0.01407946739345789,1.7238953113555908,9.138104915618896,1.0795394991249634
Download (2).mp4,0,474,15.8,45.40022659301758,0.013236326165497303,1.3515586853027344,7.601058483123779,1.1018194335136726
Download (2).mp4,0,477,15.9,94.69776916503906,0.013383405283093452,1.498670220375061,8.755040168762207,1.0686674087530408
Download (2).mp4,0,480,16.0,72.71351623535156,0.012721633538603783,1.4134570360183716,7.918724775314331,1.0746415601344503
Download (2).mp4,0,483,16.1,103.30963134765625,0.013256838545203209,1.3731179237365723,9.27217721939087,1.0704033921512743
Download (2).mp4,0,486,16.2,112.9291763305664,0.013409757055342197,1.4421849250793457,9.306829452514648,1.060864815702959
Download (2).mp4,0,489,16.3,112.36348724365234,0.014214505441486835,1.5945340394973755,9.261844635009766,1.0588444704841595
Download (2).mp4,0,492,16.4,101.21429443359375,0.013973526656627655,1.4593560695648193,9.101436614990234,1.0552202410825506
Download (2).mp4,0,495,16.5,116.10652160644531,0.013188730925321579,1.463599681854248,9.552293300628662,1.0720924296497745
Download (2).mp4,0,498,16.6,103.39830017089844,0.012824216857552528,1.3744378089904785,9.227696418762207,1.072299973406793
Download (2).mp4,0,501,16.7,113.94719696044922,0.013527126982808113,1.3560082912445068,9.390625,1.0910454666558738
Download (2).mp4,0,504,16.8,113.30181884765625,0.012823854573071003,1.3874708414077759,9.425025463104248,1.066219213912238
Download (2).mp4,0,507,16.9,108.91001892089844,0.012138540856540203,1.5957467555999756,9.167086601257324,1.0698225698783859
Download (2).mp4,0,510,17.0,83.86482238769531,0.011002542451024055,1.47339928150177,8.970009803771973,1.0705411885196348
Download (2).mp4,0,513,17.1,102.29702758789062,0.012343675829470158,1.63674795627594,9.089591979980469,1.0656248156590271
Download (2).mp4,0,516,17.2,105.53256225585938,0.012552371248602867,1.5340044498443604,9.566279888153076,1.070885300565215
Download (2).mp4,0,519,17.3,263.73333740234375,0.0070036351680755615,0.9388830661773682,16.09979820251465,1.0393959621713522
Download (2).mp4,0,522,17.4,83.18663024902344,0.01277494803071022,1.5482203960418701,8.533139705657959,1.0735260025115156
Download (2).mp4,0,525,17.5,99.09355163574219,0.011580820195376873,1.511099934577942,8.939642429351807,1.0463828130795607
